date,state,death,death_confirmed,death_increase,death_probable,hospitalized,hospitalized_currently,hospitalized_increase,in_icu_cumulative,in_icu_currently,negative,negative_increase,negative_tests_antibody,Negative_Antibody_Tests_People,negative_tests_viral,on_ventilator_cumulative,on_ventilator_currently,positive,positive_cases_viral,positive_increase,Positive_Antibody_Test,Positive_Antigen_Test,Positive_Antibody_Test_People,positive_tests_people_antigen,positive_tests_viral,recovered,total_test_encounters_viral,total_test_encounters_viral_increase,total_test_results,total_test_results_increase,total_tests_antibody,total_tests_antigen,total_tests_people_antibody,total_tests_people_antigen,total_tests_people_viral,total_tests_people_viral_increase,total_tests_viral,total_tests_viral_increase
2021-01-15,TN,8311,6970,79,1341.0,15873.0,3034.0,120,0.0,755.0,0.0,0,0.0,0.0,5302944.0,0.0,402.0,676039.0,580743.0,5557,0.0,103634.0,0.0,0.0,669429.0,602938.0,0.0,0,5972373.0,32918,0.0,767817.0,0.0,0.0,0.0,0,5972373.0,32918
2021-01-14,TN,8232,6909,84,1323.0,15753.0,3150.0,98,0.0,781.0,0.0,0,0.0,0.0,5274954.0,0.0,436.0,670482.0,576406.0,4983,0.0,102283.0,0.0,0.0,664501.0,596883.0,0.0,0,5939455.0,24216,0.0,756813.0,0.0,0.0,0.0,0,5939455.0,24216
2021-01-13,TN,8148,6856,137,1292.0,15655.0,3193.0,145,0.0,783.0,0.0,0,0.0,0.0,5254875.0,0.0,445.0,665499.0,572619.0,4625,0.0,100966.0,0.0,0.0,660364.0,588974.0,0.0,0,5915239.0,20426,0.0,746789.0,0.0,0.0,0.0,0,5915239.0,20426
2021-01-12,TN,8011,6757,146,1254.0,15510.0,3230.0,151,0.0,756.0,0.0,0,0.0,0.0,5236613.0,0.0,432.0,660874.0,569671.0,3478,0.0,99157.0,0.0,0.0,658200.0,579345.0,0.0,0,5894813.0,14953,0.0,733789.0,0.0,0.0,0.0,0,5894813.0,14953
2021-01-11,TN,7865,6659,80,1206.0,15359.0,3249.0,52,0.0,766.0,0.0,0,0.0,0.0,5224227.0,0.0,447.0,657396.0,567602.0,3527,0.0,97320.0,0.0,0.0,655633.0,568910.0,0.0,0,5879860.0,20996,0.0,720816.0,0.0,0.0,0.0,0,5879860.0,20996
2021-01-10,TN,7785,6607,81,1178.0,15307.0,3263.0,53,0.0,778.0,0.0,0,0.0,0.0,5206785.0,0.0,459.0,653869.0,564674.0,7419,0.0,96638.0,0.0,0.0,652079.0,565197.0,0.0,0,5858864.0,37062,0.0,718561.0,0.0,0.0,0.0,0,5858864.0,37062
2021-01-09,TN,7704,6545,86,1159.0,15254.0,3416.0,76,0.0,828.0,0.0,0,0.0,0.0,5175768.0,0.0,487.0,646450.0,559331.0,5844,0.0,94436.0,0.0,0.0,646034.0,560642.0,0.0,0,5821802.0,32100,0.0,709263.0,0.0,0.0,0.0,0,5821802.0,32100
2021-01-08,TN,7618,6491,126,1127.0,15178.0,3482.0,110,0.0,811.0,0.0,0,0.0,0.0,5149497.0,0.0,474.0,640606.0,554782.0,6369,0.0,93026.0,0.0,0.0,640205.0,559625.0,0.0,0,5789702.0,33593,0.0,701348.0,0.0,0.0,0.0,0,5789702.0,33593
2021-01-07,TN,7492,6405,111,1087.0,15068.0,3533.0,133,0.0,819.0,0.0,0,0.0,0.0,5121761.0,0.0,474.0,634237.0,549527.0,9000,0.0,91543.0,0.0,0.0,634348.0,555634.0,0.0,0,5756109.0,39767,0.0,691687.0,0.0,0.0,0.0,0,5756109.0,39767
2021-01-06,TN,7381,6326,114,1055.0,14935.0,3554.0,100,0.0,831.0,0.0,0,0.0,0.0,5089894.0,0.0,478.0,625237.0,542490.0,7588,0.0,89286.0,0.0,0.0,626448.0,548838.0,0.0,0,5716342.0,29875,0.0,680506.0,0.0,0.0,0.0,0,5716342.0,29875
2021-01-05,TN,7267,6241,99,1026.0,14835.0,3465.0,75,0.0,816.0,0.0,0,0.0,0.0,5066078.0,0.0,469.0,617649.0,537128.0,5399,0.0,86762.0,0.0,0.0,620389.0,539207.0,0.0,0,5686467.0,13228,0.0,666463.0,0.0,0.0,0.0,0,5686467.0,13228
2021-01-04,TN,7168,6182,143,986.0,14760.0,3407.0,112,0.0,825.0,0.0,0,0.0,0.0,5055608.0,0.0,471.0,612250.0,534474.0,3953,0.0,83849.0,0.0,0.0,617631.0,530494.0,0.0,0,5673239.0,14598,0.0,650344.0,0.0,0.0,0.0,0,5673239.0,14598
2021-01-03,TN,7025,6070,55,955.0,14648.0,3371.0,41,0.0,792.0,0.0,0,0.0,0.0,5044159.0,0.0,467.0,608297.0,531535.0,4165,0.0,82663.0,0.0,0.0,614482.0,526966.0,0.0,0,5658641.0,15364,0.0,646912.0,0.0,0.0,0.0,0,5658641.0,15364
2021-01-02,TN,6970,6029,63,941.0,14607.0,3303.0,76,0.0,791.0,0.0,0,0.0,0.0,5032085.0,0.0,453.0,604132.0,528509.0,17330,0.0,81422.0,0.0,0.0,611192.0,523089.0,0.0,0,5643277.0,35328,0.0,644293.0,0.0,0.0,0.0,0,5643277.0,35328
2021-01-01,TN,6907,5990,0,917.0,14531.0,3378.0,0,0.0,813.0,0.0,0,0.0,0.0,5004400.0,0.0,471.0,586802.0,514459.0,0,0.0,77898.0,0.0,0.0,603549.0,508914.0,0.0,0,5607949.0,36234,0.0,624501.0,0.0,0.0,0.0,0,5607949.0,36234
2020-12-31,TN,6907,5990,97,917.0,14531.0,3429.0,114,0.0,826.0,0.0,0,0.0,0.0,4976015.0,0.0,475.0,586802.0,514459.0,5993,0.0,77898.0,0.0,0.0,595700.0,508914.0,0.0,0,5571715.0,24402,0.0,624501.0,0.0,0.0,0.0,0,5571715.0,24402
2020-12-30,TN,6810,5923,100,887.0,14417.0,3425.0,141,0.0,819.0,0.0,0,0.0,0.0,4957138.0,0.0,466.0,580809.0,509854.0,8220,0.0,76280.0,0.0,0.0,590175.0,501691.0,0.0,0,5547313.0,26426,0.0,615891.0,0.0,0.0,0.0,0,5547313.0,26426
2020-12-29,TN,6710,5853,122,857.0,14276.0,3274.0,120,0.0,798.0,0.0,0,0.0,0.0,4936970.0,0.0,455.0,572589.0,504543.0,4797,0.0,72935.0,0.0,0.0,583917.0,493743.0,0.0,0,5520887.0,11429,0.0,601730.0,0.0,0.0,0.0,0,5520887.0,11429
2020-12-28,TN,6588,5766,76,822.0,14156.0,3151.0,65,0.0,797.0,0.0,0,0.0,0.0,4928121.0,0.0,485.0,567792.0,502070.0,3712,0.0,70389.0,0.0,0.0,581337.0,483525.0,0.0,0,5509458.0,13344,0.0,586106.0,0.0,0.0,0.0,0,5509458.0,13344
2020-12-27,TN,6512,5708,69,804.0,14091.0,3023.0,20,0.0,799.0,0.0,0,0.0,0.0,4917841.0,0.0,462.0,564080.0,499276.0,3188,0.0,69248.0,0.0,0.0,578273.0,480227.0,0.0,0,5496114.0,11517,0.0,582881.0,0.0,0.0,0.0,0,5496114.0,11517
2020-12-26,TN,6443,5657,12,786.0,14071.0,3002.0,27,0.0,773.0,0.0,0,0.0,0.0,4908413.0,0.0,460.0,560892.0,497374.0,14395,0.0,67867.0,0.0,0.0,576184.0,476700.0,0.0,0,5484597.0,27158,0.0,580083.0,0.0,0.0,0.0,0,5484597.0,27158
2020-12-25,TN,6431,5646,0,785.0,14044.0,3092.0,0,0.0,757.0,0.0,0,0.0,0.0,4886409.0,0.0,451.0,546497.0,485728.0,0,0.0,64996.0,0.0,0.0,571030.0,462694.0,0.0,0,5457439.0,44357,0.0,562546.0,0.0,0.0,0.0,0,5457439.0,44357
2020-12-24,TN,6431,5646,51,785.0,14044.0,3173.0,74,0.0,813.0,0.0,0,0.0,0.0,4849895.0,0.0,471.0,546497.0,485728.0,5257,0.0,64996.0,0.0,0.0,563187.0,462694.0,0.0,0,5413082.0,26257,0.0,562546.0,0.0,0.0,0.0,0,5413082.0,26257
2020-12-23,TN,6380,5612,111,768.0,13970.0,3162.0,94,0.0,783.0,0.0,0,0.0,0.0,4828154.0,0.0,438.0,541240.0,481706.0,7221,0.0,63579.0,0.0,0.0,558671.0,455586.0,0.0,0,5386825.0,29883,0.0,554355.0,0.0,0.0,0.0,0,5386825.0,29883
2020-12-22,TN,6269,5529,133,740.0,13876.0,3112.0,80,0.0,783.0,0.0,0,0.0,0.0,4803508.0,0.0,426.0,534019.0,477100.0,4441,0.0,60774.0,0.0,0.0,553434.0,447996.0,0.0,0,5356942.0,16026,0.0,539544.0,0.0,0.0,0.0,0,5356942.0,16026
2020-12-21,TN,6136,5427,65,709.0,13796.0,2995.0,51,0.0,789.0,0.0,0,0.0,0.0,4790628.0,0.0,415.0,529578.0,474343.0,9891,0.0,58611.0,0.0,0.0,550288.0,438036.0,0.0,0,5340916.0,58714,0.0,524331.0,0.0,0.0,0.0,0,5340916.0,58714
2020-12-20,TN,6071,5378,111,693.0,13745.0,2978.0,119,0.0,765.0,0.0,0,0.0,0.0,4741340.0,0.0,398.0,519687.0,465908.0,16036,0.0,56949.0,0.0,0.0,540862.0,434977.0,0.0,0,5282202.0,50346,0.0,519123.0,0.0,0.0,0.0,0,5282202.0,50346
2020-12-19,TN,5960,5287,0,673.0,13626.0,3099.0,0,0.0,767.0,0.0,0,0.0,0.0,4699592.0,0.0,400.0,503651.0,452581.0,0,0.0,54167.0,0.0,0.0,532264.0,425264.0,0.0,0,5231856.0,19410,0.0,498503.0,0.0,0.0,0.0,0,5231856.0,19410
2020-12-18,TN,5960,5287,115,673.0,13626.0,3099.0,89,0.0,767.0,0.0,0,0.0,0.0,4686095.0,0.0,400.0,503651.0,452581.0,10421,0.0,54167.0,0.0,0.0,526351.0,425264.0,0.0,0,5212446.0,64713,0.0,498503.0,0.0,0.0,0.0,0,5212446.0,64713
2020-12-17,TN,5845,5195,177,650.0,13537.0,3165.0,100,0.0,780.0,0.0,0,0.0,0.0,4631204.0,0.0,399.0,493230.0,444105.0,8945,0.0,51639.0,0.0,0.0,516529.0,418724.0,0.0,0,5147733.0,32933,0.0,483905.0,0.0,0.0,0.0,0,5147733.0,32933
2020-12-16,TN,5668,5059,53,609.0,13437.0,3100.0,105,0.0,757.0,0.0,0,0.0,0.0,4605350.0,0.0,378.0,484285.0,437798.0,11410,0.0,48804.0,0.0,0.0,509450.0,411843.0,0.0,0,5114800.0,57810,0.0,467572.0,0.0,0.0,0.0,0,5114800.0,57810
2020-12-15,TN,5615,5022,74,593.0,13332.0,3062.0,126,0.0,737.0,0.0,0,0.0,0.0,4557804.0,0.0,366.0,472875.0,428868.0,8611,0.0,46607.0,0.0,0.0,499186.0,404597.0,0.0,0,5056990.0,44586,0.0,454223.0,0.0,0.0,0.0,0,5056990.0,44586
2020-12-14,TN,5541,4964,79,577.0,13206.0,2986.0,62,0.0,717.0,0.0,0,0.0,0.0,4521318.0,0.0,368.0,464264.0,421528.0,9959,0.0,45265.0,0.0,0.0,491086.0,394147.0,0.0,0,5012404.0,59539,0.0,443112.0,0.0,0.0,0.0,0,5012404.0,59539
2020-12-13,TN,5462,4902,62,560.0,13144.0,2906.0,43,0.0,689.0,0.0,0,0.0,0.0,4471577.0,0.0,359.0,454305.0,412568.0,11352,0.0,43853.0,0.0,0.0,481288.0,390891.0,0.0,0,4952865.0,83031,0.0,429479.0,0.0,0.0,0.0,0,4952865.0,83031
2020-12-12,TN,5400,4849,73,551.0,13101.0,2919.0,62,0.0,705.0,0.0,0,0.0,0.0,4399299.0,0.0,356.0,442953.0,402790.0,6691,0.0,42140.0,0.0,0.0,470535.0,387395.0,0.0,0,4869834.0,11900,0.0,411435.0,0.0,0.0,0.0,0,4869834.0,11900
2020-12-11,TN,5327,4787,87,540.0,13039.0,2890.0,87,0.0,710.0,0.0,0,0.0,0.0,4393453.0,0.0,342.0,436262.0,397443.0,7289,0.0,40755.0,0.0,0.0,464481.0,383478.0,0.0,0,4857934.0,53860,0.0,399247.0,0.0,0.0,0.0,0,4857934.0,53860
2020-12-10,TN,5240,4722,69,518.0,12952.0,2851.0,90,0.0,684.0,0.0,0,0.0,0.0,4346546.0,0.0,349.0,428973.0,391133.0,6011,0.0,39718.0,0.0,0.0,457528.0,382444.0,0.0,0,4804074.0,30850,0.0,392041.0,0.0,0.0,0.0,0,4804074.0,30850
2020-12-09,TN,5171,4678,62,493.0,12862.0,2890.0,85,0.0,681.0,0.0,0,0.0,0.0,4321426.0,0.0,556.0,422962.0,385948.0,8213,0.0,38755.0,0.0,0.0,451798.0,376851.0,0.0,0,4773224.0,44106,0.0,383802.0,0.0,0.0,0.0,0,4773224.0,44106
2020-12-08,TN,5109,4636,100,473.0,12777.0,2839.0,139,0.0,678.0,0.0,0,0.0,0.0,4285324.0,0.0,332.0,414749.0,378656.0,6019,0.0,37687.0,0.0,0.0,443794.0,371163.0,0.0,0,4729118.0,30659,0.0,373162.0,0.0,0.0,0.0,0,4729118.0,30659
2020-12-07,TN,5009,4544,66,465.0,12638.0,2755.0,45,0.0,666.0,0.0,0,0.0,0.0,4260327.0,0.0,333.0,408730.0,373537.0,8136,0.0,36663.0,0.0,0.0,438132.0,362818.0,0.0,0,4698459.0,42198,0.0,367022.0,0.0,0.0,0.0,0,4698459.0,42198
2020-12-06,TN,4943,4491,38,452.0,12593.0,2760.0,35,0.0,690.0,0.0,0,0.0,0.0,4226010.0,0.0,346.0,400594.0,366333.0,3072,0.0,35707.0,0.0,0.0,430251.0,360152.0,0.0,0,4656261.0,14750,0.0,354519.0,0.0,0.0,0.0,0,4656261.0,14750
2020-12-05,TN,4905,4462,29,443.0,12558.0,2715.0,70,0.0,666.0,0.0,0,0.0,0.0,4213692.0,0.0,333.0,397522.0,363977.0,4914,0.0,34997.0,0.0,0.0,427819.0,357347.0,0.0,0,4641511.0,22574,0.0,345152.0,0.0,0.0,0.0,0,4641511.0,22574
2020-12-04,TN,4876,4439,95,437.0,12488.0,2751.0,78,0.0,652.0,0.0,0,0.0,0.0,4195346.0,0.0,325.0,392608.0,360201.0,4356,0.0,33795.0,0.0,0.0,423591.0,351553.0,0.0,0,4618937.0,24980,0.0,334645.0,0.0,0.0,0.0,0,4618937.0,24980
2020-12-03,TN,4781,4359,93,422.0,12410.0,2701.0,100,0.0,653.0,0.0,0,0.0,0.0,4174509.0,0.0,310.0,388252.0,356548.0,3967,0.0,33028.0,0.0,0.0,419448.0,347412.0,0.0,0,4593957.0,19682,0.0,332014.0,0.0,0.0,0.0,0,4593957.0,19682
2020-12-02,TN,4688,4282,50,406.0,12310.0,2744.0,101,0.0,664.0,0.0,0,0.0,0.0,4158762.0,0.0,323.0,384285.0,353171.0,4099,0.0,32306.0,0.0,0.0,415513.0,342115.0,0.0,0,4574275.0,22685,0.0,325778.0,0.0,0.0,0.0,0,4574275.0,22685
2020-12-01,TN,4638,4240,36,398.0,12209.0,2632.0,113,0.0,646.0,0.0,0,0.0,0.0,4140172.0,0.0,317.0,380186.0,349543.0,5693,0.0,31666.0,0.0,0.0,411418.0,336131.0,0.0,0,4551590.0,35935,0.0,322042.0,0.0,0.0,0.0,0,4551590.0,35935
2020-11-30,TN,4602,4206,48,396.0,12096.0,2534.0,56,0.0,640.0,0.0,0,0.0,0.0,4109690.0,0.0,309.0,374493.0,344712.0,7975,0.0,30559.0,0.0,0.0,405965.0,328710.0,0.0,0,4515655.0,55547,0.0,310128.0,0.0,0.0,0.0,0,4515655.0,55547
2020-11-29,TN,4554,4173,13,381.0,12040.0,2408.0,35,0.0,625.0,0.0,0,0.0,0.0,4062405.0,0.0,289.0,366518.0,337175.0,3052,0.0,30084.0,0.0,0.0,397703.0,325993.0,0.0,0,4460108.0,18742,0.0,301754.0,0.0,0.0,0.0,0,4460108.0,18742
2020-11-28,TN,4541,4163,15,378.0,12005.0,2450.0,31,0.0,633.0,0.0,0,0.0,0.0,4046661.0,0.0,286.0,363466.0,334511.0,6750,0.0,29491.0,0.0,0.0,394705.0,323376.0,0.0,0,4441366.0,42782,0.0,291265.0,0.0,0.0,0.0,0,4441366.0,42782
2020-11-27,TN,4526,4150,7,376.0,11974.0,2400.0,24,0.0,600.0,0.0,0,0.0,0.0,4010457.0,0.0,271.0,356716.0,328666.0,4340,0.0,28523.0,0.0,0.0,388127.0,318523.0,0.0,0,4398584.0,34644,0.0,278320.0,0.0,0.0,0.0,0,4398584.0,34644
2020-11-26,TN,4519,4144,53,375.0,11950.0,2427.0,136,0.0,592.0,0.0,0,0.0,0.0,3980377.0,0.0,281.0,352376.0,324599.0,4404,0.0,28215.0,0.0,0.0,383563.0,312885.0,0.0,0,4363940.0,36134,0.0,275427.0,0.0,0.0,0.0,0,4363940.0,36134
2020-11-25,TN,4466,4099,92,367.0,11814.0,2413.0,97,0.0,587.0,0.0,0,0.0,0.0,3948402.0,0.0,286.0,347972.0,320883.0,2118,0.0,27559.0,0.0,0.0,379404.0,308566.0,0.0,0,4327806.0,13836,0.0,270011.0,0.0,0.0,0.0,0,4327806.0,13836
2020-11-24,TN,4374,4018,73,356.0,11717.0,2368.0,89,0.0,609.0,0.0,0,0.0,0.0,3936277.0,0.0,273.0,345854.0,319362.0,1304,0.0,26860.0,0.0,0.0,377693.0,303234.0,0.0,0,4313970.0,5448,0.0,266114.0,0.0,0.0,0.0,0,4313970.0,5448
2020-11-23,TN,4301,3957,35,344.0,11628.0,2317.0,58,0.0,593.0,0.0,0,0.0,0.0,3931809.0,0.0,263.0,344550.0,318428.0,4074,0.0,26380.0,0.0,0.0,376713.0,296592.0,0.0,0,4308522.0,28457,0.0,263282.0,0.0,0.0,0.0,0,4308522.0,28457
2020-11-22,TN,4266,3929,55,337.0,11570.0,2266.0,31,0.0,570.0,0.0,0,0.0,0.0,3907353.0,0.0,264.0,340476.0,314854.0,4589,0.0,25775.0,0.0,0.0,372712.0,294231.0,0.0,0,4280065.0,36153,0.0,252993.0,0.0,0.0,0.0,0,4280065.0,36153
2020-11-21,TN,4211,3880,9,331.0,11539.0,2289.0,37,0.0,564.0,0.0,0,0.0,0.0,3875732.0,0.0,263.0,335887.0,310739.0,4355,0.0,25282.0,0.0,0.0,368180.0,291819.0,0.0,0,4243912.0,28004,0.0,247871.0,0.0,0.0,0.0,0,4243912.0,28004
2020-11-20,TN,4202,3872,74,330.0,11502.0,2260.0,80,0.0,589.0,0.0,0,0.0,0.0,3852016.0,0.0,269.0,331532.0,306892.0,3444,0.0,24677.0,0.0,0.0,363892.0,287908.0,0.0,0,4215908.0,21287,0.0,242935.0,0.0,0.0,0.0,0,4215908.0,21287
2020-11-19,TN,4128,3810,80,318.0,11422.0,2236.0,80,0.0,577.0,0.0,0,0.0,0.0,3833872.0,0.0,257.0,328088.0,304077.0,2887,0.0,23992.0,0.0,0.0,360749.0,283785.0,0.0,0,4194621.0,16937,0.0,235024.0,0.0,0.0,0.0,0,4194621.0,16937
2020-11-18,TN,4048,3749,53,299.0,11342.0,2209.0,87,0.0,564.0,0.0,0,0.0,0.0,3819358.0,0.0,247.0,325201.0,301901.0,4472,0.0,23184.0,0.0,0.0,358326.0,279931.0,0.0,0,4177684.0,23974,0.0,226619.0,0.0,0.0,0.0,0,4177684.0,23974
2020-11-17,TN,3995,3705,72,290.0,11255.0,2138.0,54,0.0,558.0,0.0,0,0.0,0.0,3799489.0,0.0,247.0,320729.0,298288.0,1841,0.0,22282.0,0.0,0.0,354221.0,276497.0,0.0,0,4153710.0,14098,0.0,218748.0,0.0,0.0,0.0,0,4153710.0,14098
2020-11-16,TN,3923,3645,30,278.0,11201.0,1999.0,60,0.0,541.0,0.0,0,0.0,0.0,3787255.0,0.0,237.0,318888.0,296654.0,7951,0.0,21924.0,0.0,0.0,352357.0,271864.0,0.0,0,4139612.0,60862,0.0,217176.0,0.0,0.0,0.0,0,4139612.0,60862
2020-11-15,TN,3893,3620,16,273.0,11141.0,1972.0,25,0.0,529.0,0.0,0,0.0,0.0,3734417.0,0.0,224.0,310937.0,289358.0,5817,0.0,21236.0,0.0,0.0,344333.0,270091.0,0.0,0,4078750.0,45396,0.0,206697.0,0.0,0.0,0.0,0,4078750.0,45396
2020-11-14,TN,3877,3604,25,273.0,11116.0,2083.0,61,0.0,533.0,0.0,0,0.0,0.0,3694637.0,0.0,225.0,305120.0,284173.0,4662,0.0,20580.0,0.0,0.0,338717.0,268368.0,0.0,0,4033354.0,34246,0.0,195742.0,0.0,0.0,0.0,0,4033354.0,34246
2020-11-13,TN,3852,3583,64,269.0,11055.0,2019.0,105,0.0,527.0,0.0,0,0.0,0.0,3664854.0,0.0,218.0,300458.0,280117.0,3733,0.0,19937.0,0.0,0.0,334254.0,265459.0,0.0,0,3999108.0,22774,0.0,189458.0,0.0,0.0,0.0,0,3999108.0,22774
2020-11-12,TN,3788,3531,27,257.0,10950.0,1973.0,55,0.0,528.0,0.0,0,0.0,0.0,3645425.0,0.0,224.0,296725.0,277081.0,3344,0.0,19188.0,0.0,0.0,330909.0,262527.0,0.0,0,3976334.0,21184,0.0,181346.0,0.0,0.0,0.0,0,3976334.0,21184
2020-11-11,TN,3761,3514,89,247.0,10895.0,1904.0,82,0.0,505.0,0.0,0,0.0,0.0,3627092.0,0.0,229.0,293381.0,274508.0,3632,0.0,18425.0,0.0,0.0,328058.0,259438.0,0.0,0,3955150.0,29690,0.0,171628.0,0.0,0.0,0.0,0,3955150.0,29690
2020-11-10,TN,3672,3440,62,232.0,10813.0,1815.0,81,0.0,502.0,0.0,0,0.0,0.0,3600868.0,0.0,223.0,289749.0,271405.0,1979,0.0,17847.0,0.0,0.0,324592.0,256143.0,0.0,0,3925460.0,15252,0.0,169043.0,0.0,0.0,0.0,0,3925460.0,15252
2020-11-09,TN,3610,3388,15,222.0,10732.0,1705.0,54,0.0,492.0,0.0,0,0.0,0.0,3587508.0,0.0,221.0,287770.0,269747.0,5919,0.0,17479.0,0.0,0.0,322700.0,252515.0,0.0,0,3910208.0,54580,0.0,167719.0,0.0,0.0,0.0,0,3910208.0,54580
2020-11-08,TN,3595,3375,5,220.0,10678.0,1656.0,33,0.0,473.0,0.0,0,0.0,0.0,3538903.0,0.0,204.0,281851.0,264340.0,3636,0.0,16922.0,0.0,0.0,316725.0,250818.0,0.0,0,3855628.0,36024,0.0,157394.0,0.0,0.0,0.0,0,3855628.0,36024
2020-11-07,TN,3590,3370,49,220.0,10645.0,1687.0,27,0.0,489.0,0.0,0,0.0,0.0,3506349.0,0.0,211.0,278215.0,261202.0,5071,0.0,16374.0,0.0,0.0,313255.0,249162.0,0.0,0,3819604.0,44496,0.0,146975.0,0.0,0.0,0.0,0,3819604.0,44496
2020-11-06,TN,3541,3324,32,217.0,10618.0,1631.0,72,0.0,505.0,0.0,0,0.0,0.0,3466790.0,0.0,191.0,273144.0,256845.0,1373,0.0,15680.0,0.0,0.0,308318.0,246392.0,0.0,0,3775108.0,11027,0.0,135885.0,0.0,0.0,0.0,0,3775108.0,11027
2020-11-05,TN,3509,3297,31,212.0,10546.0,1701.0,62,0.0,482.0,0.0,0,0.0,0.0,3457022.0,0.0,209.0,271771.0,255720.0,1969,0.0,15455.0,0.0,0.0,307059.0,243492.0,0.0,0,3764081.0,19441,0.0,132225.0,0.0,0.0,0.0,0,3764081.0,19441
2020-11-04,TN,3478,3270,24,208.0,10484.0,1716.0,77,0.0,497.0,0.0,0,0.0,0.0,3439554.0,0.0,211.0,269802.0,254058.0,3445,0.0,15126.0,0.0,0.0,305086.0,240587.0,0.0,0,3744640.0,25442,0.0,126401.0,0.0,0.0,0.0,0,3744640.0,25442
2020-11-03,TN,3454,3249,75,205.0,10407.0,1609.0,67,0.0,477.0,0.0,0,0.0,0.0,3417520.0,0.0,199.0,266357.0,250991.0,1770,0.0,14799.0,0.0,0.0,301678.0,237736.0,0.0,0,3719198.0,13772,0.0,125198.0,0.0,0.0,0.0,0,3719198.0,13772
2020-11-02,TN,3379,3186,26,193.0,10340.0,1467.0,33,0.0,426.0,0.0,0,0.0,0.0,3405610.0,0.0,191.0,264587.0,249356.0,3161,0.0,14635.0,0.0,0.0,299816.0,234460.0,0.0,0,3705426.0,37116,0.0,124853.0,0.0,0.0,0.0,0,3705426.0,37116
2020-11-01,TN,3353,3165,0,188.0,10307.0,1437.0,1,0.0,428.0,0.0,0,0.0,0.0,3371628.0,0.0,181.0,261426.0,246563.0,754,0.0,14267.0,0.0,0.0,296682.0,233175.0,0.0,0,3668310.0,11305,0.0,118549.0,0.0,0.0,0.0,0,3668310.0,11305
2020-10-31,TN,3353,3165,12,188.0,10306.0,1589.0,42,0.0,441.0,0.0,0,0.0,0.0,3361082.0,0.0,177.0,260672.0,245904.0,1184,0.0,14144.0,0.0,0.0,295923.0,231887.0,0.0,0,3657005.0,9518,0.0,116423.0,0.0,0.0,0.0,0,3657005.0,9518
2020-10-30,TN,3341,3156,78,185.0,10264.0,1388.0,56,0.0,428.0,0.0,0,0.0,0.0,3352692.0,0.0,171.0,259488.0,244886.0,2608,0.0,13945.0,0.0,0.0,294795.0,229669.0,0.0,0,3647487.0,24149,0.0,114176.0,0.0,0.0,0.0,0,3647487.0,24149
2020-10-29,TN,3263,3087,22,176.0,10208.0,1529.0,68,0.0,432.0,0.0,0,0.0,0.0,3331097.0,0.0,173.0,256880.0,242575.0,2660,0.0,13624.0,0.0,0.0,292241.0,227271.0,0.0,0,3623338.0,28747,0.0,109678.0,0.0,0.0,0.0,0,3623338.0,28747
2020-10-28,TN,3241,3067,34,174.0,10140.0,1384.0,78,0.0,384.0,0.0,0,0.0,0.0,3305080.0,0.0,171.0,254220.0,240198.0,2446,0.0,13309.0,0.0,0.0,289511.0,224822.0,0.0,0,3594591.0,22000,0.0,105788.0,0.0,0.0,0.0,0,3594591.0,22000
2020-10-27,TN,3207,3037,44,170.0,10062.0,1374.0,77,0.0,393.0,0.0,0,0.0,0.0,3285430.0,0.0,162.0,251774.0,238124.0,1908,0.0,12933.0,0.0,0.0,287161.0,222348.0,0.0,0,3572591.0,16504,0.0,100419.0,0.0,0.0,0.0,0,3572591.0,16504
2020-10-26,TN,3163,2999,32,164.0,9985.0,1228.0,44,0.0,366.0,0.0,0,0.0,0.0,3270812.0,0.0,161.0,249866.0,236518.0,2279,0.0,12548.0,0.0,0.0,285275.0,219230.0,0.0,0,3556087.0,22618,0.0,94352.0,0.0,0.0,0.0,0,3556087.0,22618
2020-10-25,TN,3131,2971,31,160.0,9941.0,1094.0,15,0.0,343.0,0.0,0,0.0,0.0,3250692.0,0.0,138.0,247587.0,234320.0,3500,0.0,12439.0,0.0,0.0,282777.0,218067.0,0.0,0,3533469.0,41245,0.0,93656.0,0.0,0.0,0.0,0,3533469.0,41245
2020-10-24,TN,3100,2944,24,156.0,9926.0,1382.0,44,0.0,403.0,0.0,0,0.0,0.0,3213008.0,0.0,162.0,244087.0,231171.0,2574,0.0,12092.0,0.0,0.0,279216.0,216744.0,0.0,0,3492224.0,26312,0.0,89377.0,0.0,0.0,0.0,0,3492224.0,26312
2020-10-23,TN,3076,2923,65,153.0,9882.0,1426.0,80,0.0,414.0,0.0,0,0.0,0.0,3189241.0,0.0,164.0,241513.0,228930.0,3606,0.0,11734.0,0.0,0.0,276671.0,214634.0,0.0,0,3465912.0,41827,0.0,85642.0,0.0,0.0,0.0,0,3465912.0,41827
2020-10-22,TN,3011,2872,41,139.0,9802.0,1424.0,68,0.0,388.0,0.0,0,0.0,0.0,3151098.0,0.0,167.0,237907.0,225658.0,2046,0.0,11442.0,0.0,0.0,272987.0,212555.0,0.0,0,3424085.0,19824,0.0,81638.0,0.0,0.0,0.0,0,3424085.0,19824
2020-10-21,TN,2970,2834,18,136.0,9734.0,1424.0,53,0.0,388.0,0.0,0,0.0,0.0,3133279.0,0.0,167.0,235861.0,223867.0,2292,0.0,11167.0,0.0,0.0,270982.0,210243.0,0.0,0,3404261.0,19210,0.0,78781.0,0.0,0.0,0.0,0,3404261.0,19210
